item_id,qtype,tier,gold_source,gold_best_answer,teacher_agree_3t,teacher_consensus,wolfram_answer,wolfram_confidence,search_answer,search_gold,indep_source,indep_vs_teacher,gold_conflict_flag,n_ans_slots,question_preview
845,free_single,T2,teacher_3of3,5,3,5,,,,False,,,False,1,Write the expression with positive exponents and simplify. $ \frac{1}{5^{-1}}$=[
846,free_single,T2,teacher_3of3,"3,1,2,3,-2",3,"3,1,2,3,-2",,,,False,,,False,5,$\lceil 2.6\rceil=$ [ANS] $\lceil 0.800000000000001\rceil=$ [ANS] $\lceil 1.2\rc
847,MCQ,T2,teacher_3of3,H,3,H,,,,False,,,False,0,Let the random variable X follow a Poisson distribution with parameter A. Prove 
848,MCQ,T2,teacher_3of3,E,3,E,,,,False,,,False,0,Find the minimum value of $y = \frac{ \left(\cos(x)\right)^2 - 4 \cdot \cos(x) +
849,free_single,T2,teacher_3of3,4(n+1),3,4(n+1),,,,False,,,False,1,Express the following sum in closed form. $ \sum\limits_{k=1}^{n} \ 8 \left(\fra
850,MCQ,T2,teacher_3of3,C,3,C,,,,False,,,False,0,"You have $5$ boxes and $2005$ balls. $286$ , $645$ , and $1074$ of these balls a"
851,free_single,T3,teacher_2of3,B  and  C,2,B  and  C,,,,False,,,False,1,Consider the equation $y=-\frac{5}{8}x$ Which of the following ordered pairs are
852,free_single,T3,teacher_2of3,414.72,2,414.72,,,,False,,,False,1,"Each second, an atom clock runs $0.0008$ second slower than usual. This clock an"
853,MCQ,T2,teacher_3of3,C,3,C,,,,False,,,False,0,What is the circumference of the ellipse $\frac{x^{2}}{4} + y^{2} = 1$? Provide 
854,free_single,T3,teacher_2of3,"-\frac{47}{8},-\frac{47}{6}",2,"-\frac{47}{8},-\frac{47}{6}",,,,False,,,False,2,If $g(t)=\frac{1}{t+8}-6$ (a) Find $g(0)$. $g(0)=$ [ANS] (b) Exactly solve $g(t)
855,free_single,T2,teacher_3of3,"20000,2000",3,"20000,2000",,,,False,,,False,2,The following table shows the number of canned food collected by a non-profit or
856,MCQ,T3,teacher_2of3,D,2,D,,,,False,,,False,0,Alice and Bob play a game on a board consisting of one row of 2022 consecutive s
857,free_single,T4,none,,1,,,,,False,,,False,6,Weights of 10 red and 36 brown randomly chosen M{\&}M plain candies are listed b
858,free_single,T4,none,,1,,"2.300, 1.691, Yes",PARTIAL,,False,,,False,4,It is widely accepted that people are a little taller in the morning than at nig
859,free_single,T1,search_GOLD,"1, 2, 2, 4",3,"1,2,2,4",,,"1, 2, 2, 4",True,search_GOLD,agree,False,4,"For each angle (in degrees) below, determine the quadrant in which the terminal "
860,free_single,T2,teacher_3of3,22,3,22,,,,False,,,False,1,"In a sequence of five integers the third integer is the sum of the previous two,"
861,MCQ,T2,teacher_3of3,G,3,G,,,,False,,,False,0,The tridiagonal matrix A[1..100][1..100] is stored in a one-dimensional array B[
862,MCQ,T2,teacher_3of3,I,3,I,,,,False,,,False,0,We now define an algorithm: The definition of a(n) is the number of ordered leng
863,free_single,T2,teacher_3of3,\frac{1}{t^{69}},3,\frac{1}{t^{69}},,,,False,,,False,1,"Simplify the following expression, and write your answer using only positive exp"
864,free_single,T3,teacher_2of3,"\frac{35}{3},25",2,"\frac{35}{3},25",,,,False,,,False,2,Your friend from Paris arrives in New York and the forecast is for a low of 53 a
865,free_single,T3,teacher_2of3,\frac{7}{x} - 8,2,\frac{7}{x} - 8,,,,False,,,False,1,Translate the following phrase into a math expression or equation (whichever is 
866,MCQ,T2,teacher_3of3,H,3,H,,,,False,,,False,0,Calculate the following products: $$ ( 2 ) \ {\frac{1} {2 \pi\mathrm{i}}} \int_{
867,MCQ,T2,teacher_3of3,E,3,E,,,,False,,,False,0,"Let two independent events, $A$ , $B$ and $C$, satisfy the following conditions:"
868,MCQ,T3,search_GOLD,88,1,,,,88,True,search_GOLD,,False,0,Call a positive integer $\textit{troubling}$ if its only prime divisors are $2$ 
869,free_single,T4,none,,1,,,,,False,,,False,2,"(a) Suppose you pick two numbers 5 and 6. Find their sum and product, but do not"
870,MCQ,T2,teacher_3of3,D,3,D,,,,False,,,False,0,"A die is thrown 8 times, resulting in a 2 appearing 3 times, the probability is "
871,MCQ,T2,teacher_3of3,G,3,G,,,,False,,,False,0,The locus of the mid point of the line segment joining the focus to a moving poi
872,free_single,T2,search_GOLD,infinity,2,"infinity,0",,,infinity,True,search_GOLD,agree,False,2,"Find: (a) $\lim\limits_{t\to-\infty}\, (t^{2}+5)=$ [ANS] (Enter the word infinit"
873,MCQ,T3,teacher_2of3,A,2,A,,,,False,,,False,0,We now define an algorithm: The definition of a(n) is the reversion transform of
874,MCQ,T2,teacher_3of3,J,3,J,,,,False,,,False,0,We now define an algorithm: The definition of a(n) is the result of the generali
875,MCQ,T2,teacher_3of3,C,3,C,,,,False,,,False,0,"If the volume of the tetrahedron with edges $2i + j - k,\,\,i + aj + k$  and $i "
876,MCQ,T2,teacher_3of3,C,3,C,,,,False,,,False,0,"After $5 k g$ soap is dissolved in $3 0 0 L$ water, clean water is poured in at "
877,MCQ,T2,teacher_3of3,F,3,F,,,,False,,,False,0,We now define an algorithm: The definition of a(n) is: Bisection (odd part) of C
878,MCQ,T2,teacher_3of3,I,3,I,,,,False,,,False,0,Find the remainder when $\left( 1 2 3 7 1^{5 6}+3 4 \right)^{2 8}$ is divided by
879,MCQ,T2,teacher_3of3,H,3,H,,,,False,,,False,0,"Find the volume of the region of points $(x,y,z)$ such that \[ (x^2 + y^2 + z^2 "
880,free_single,T2,teacher_3of3,"\frac{35}{37},\frac{35}{12}",3,"\frac{35}{37},\frac{35}{12}",,,,False,,,False,2,"Find $\sin \theta$ and $\tan \theta$ if $\cos \theta=\frac {12}{37}$, assuming t"
881,MCQ,T2,teacher_3of3,D,3,D,,,,False,,,False,0,"In the group G = {2, 4, 6, 8) under multiplication modulo 10, the identity eleme"
882,free_single,T2,teacher_3of3,"1200,3600",3,"1200,3600",,,,False,,,False,2,"Town A and Town B were located close to each other, and recently merged into one"
883,free_single,T4,none,,1,,,,,False,,,False,1,"You drop a rock into a deep well. You can't see the rock's impact at the bottom,"
884,free_single,T3,wolfram_HIGH,g(x)=(x-59)^2+74,1,,g(x)=(x-59)^2+74,HIGH,(x-59)^2+74,True,wolfram_HIGH,,False,1,"Given $f(x)=x^2$, after performing the following transformations: shift upward 7"
885,free_single,T4,none,,1,,,,,False,,,False,4,"Calculate the mode, mean, and median of the following data: 18, \ 20, \ 17, \ 18"
886,free_single,T1,wolfram_HIGH,"A, C",3,"A,C","A, C",HIGH,,False,wolfram_HIGH,agree,False,2,"In developing an interval estimate for a population mean, a sample of 50 observa"
887,MCQ,T2,teacher_3of3,I,3,I,,,,False,,,False,0,Solve the equation $$ (x_{1} \wedge 0.6) \lor (x_{2} \wedge 0.7) \lor (x_{3} \we
888,MCQ,T2,teacher_3of3,I,3,I,,,,False,,,False,0,"Given $A P=P B$ , and $P=\left( \begin{matrix} {{{1}}} & {{{0}}} & {{{0}}} \\ {{"
889,free_single,T3,teacher_2of3,"5,4y",2,"5,4y",,,,False,,,False,2,Decide whether the expression \frac{20 y}{4 y+5} can be put in the form \frac{ax
890,free_single,T2,teacher_3of3,"A,A,C,6",3,"A,A,C,6",,,,False,,,False,4,A study investigated the effect of the length and the repetition of TV advertise
891,MCQ,T2,teacher_3of3,A,3,A,,,,False,,,False,0,The maximum interval of existence for the solution of the Cauchy problem $\left\
892,free_single,T2,teacher_3of3,69.65,3,69.65,,,,False,,,False,1,An aerial photograph from a U-2 spy plane is taken of a building suspected of ho
893,free_single,T2,teacher_3of3,"A,C",3,"A,C",,,,False,,,False,2,"In a questionnaire, respondents are asked to mark their gender as male or female"
894,free_single,T4,none,,1,,"0.008, 1.783, 2.013, -0.091, 0.283, -0.100, 0.272, 10",MEDIUM,,False,,,False,8,The variables are x=SP500 market monthly log return and y=monthly return of Amer
895,free_single,T4,none,,1,,,,,False,,,False,1,Find a formula for the exponential function which satisfies the given conditions
896,free_single,T2,teacher_3of3,"False,True,False,False,True,True,False,True",3,"False,True,False,False,True,True,False,True",,,,False,,,False,8,Choose True or False for the following questions about the difference between ex
897,free_single,T2,teacher_3of3,84.875,3,84.875,,,,False,,,False,1,Suppose that the mean score of a class of 34 students was 77. The 18 male studen
898,free_single,T2,teacher_3of3,48,3,48,,,,False,,,False,1,Simplify the expression: $8\times 6+0 \times 7$ [ANS]
899,MCQ,T2,teacher_3of3,D,3,D,,,,False,,,False,0,"Compute the integral: $$ \int \frac{ \tan(x) }{ \sqrt{\sin(x)^4+\cos(x)^4} } \, "
900,free_single,T2,teacher_3of3,"1200,3600",3,"1200,3600",,,,False,,,False,2,"Town A and Town B were located close to each other, and recently merged into one"
901,MCQ,T3,teacher_2of3,H,2,H,,,,False,,,False,0,Let $\quad{\underline{{{2}}}}=\int_{1}^{2} {\frac{x-1} {x}}+\int_{2}^{3} {\frac{
902,free_single,T3,wolfram_HIGH,"9, 6",2,"3,2","9, 6",HIGH,,False,wolfram_HIGH,review,False,2,The expression \frac{\sqrt{81}}{\sqrt{36}} equals [ANS]/[ANS].
903,free_single,T2,teacher_3of3,"A,C",3,"A,C",,,,False,,,False,2,"In a histogram, the proportion of the total area which must be to the left of th"
904,MCQ,T2,teacher_3of3,A,3,A,,,,False,,,False,0,Let $$R_1 = \begin{pmatrix} 0.5 & 0.4 & 0.2 & 0.1 \\ 0.2 & 0.6 & 0.4 & 0.5 \\ 0.
905,free_single,T2,teacher_3of3,"B,C",3,"B,C",,,,False,,,False,2,"For each paired data set, construct a scatterplot and identify the mathematical "
906,free_single,T3,teacher_2of3,"x=2, x=5",2,"x=2, x=5",,,,False,,,False,1,Find vertical asymptote(s) of the function ${m(x)={\frac{3}{x^{2}-7x+10}}}$. Use
907,free_single,T4,none,,1,,,,,False,,,False,0,Let $\mathcal P$ be a simple polygon and let $j$ and $k$ be positive integers wi
908,free_single,T4,none,,1,,,,,False,,,False,2,A typical cup of coffee contains about 100 mg of caffeine and every hour approxi
909,free_single,T2,teacher_3of3,1520,3,1520,,,,False,,,False,1,You start with 800 items. How many do you have after a 90\% increase? You will h
910,free_single,T2,teacher_3of3,"1134,16",3,"1134,16",,,,False,,,False,2,"On average, Fabrienne collects $126$ stamps every year. Fill in blanks: Question"
911,MCQ,T4,none,,1,,,,,False,,,False,0,A bug is on a vertex of a regular icosahedron (a polyhedron with 20 triangular f
912,free_single,T3,teacher_2of3,6013,2,6013,,,,False,,,False,1,A survey team is trying to estimate the height of a mountain above a level plain
913,MCQ,T2,teacher_3of3,G,3,G,,,,False,,,False,0,$int {{{dx} over {x{{left( {x - 1} right)}^2}}}} = left( {} right)$
914,free_single,T4,none,,1,,,,,False,,,False,2,A recent survey showed that among 800 randomly selected subjects who completed 4
915,free_single,T1,search_GOLD,-2,3,-2,,,-2,True,search_GOLD,agree,False,1,"A line passes through the points $(4,-6)$ and $(9,-16)$. Find this line’s slope."
916,free_single,T3,teacher_2of3,"3\sqrt{2},6\sqrt{2},18",2,"3\sqrt{2},6\sqrt{2},18",,,,False,,,False,3,"Plot the points $A=(1, 0)$, $B=(4, 3)$, and $C=(-5, 6)$. Notice that these point"
917,free_single,T2,wolfram_HIGH,"189.8, 246.4, 43",2,"189.8,246.4,43","189.8, 246.4, 43",HIGH,,False,wolfram_HIGH,agree,False,3,The time in hours for a worker to repair an electrical instrument is a Normally 
918,MCQ,T3,teacher_2of3,C,2,C,,,,False,,,False,0,Given $A=\left[ \begin{array} {c c} {{{1}}} & {{{2}}} \\ {{{3}}} & {{{4}}} \\ \e
919,free_single,T2,teacher_3of3,\frac{3875}{12012},3,\frac{3875}{12012},,,,False,,,False,0,"Let \( X_0, X_1, \dots, X_{n-1} \) be \( n \geq 2 \) given points in the plane, "
920,free_single,T4,search_GOLD,1008,3,178,,,1008,True,search_GOLD,disagree,True,1,It is your job to make numbered tags for placing on $372$ bicycles in your city.
921,MCQ,T2,teacher_3of3,D,3,D,,,,False,,,False,0,Find the zeros of the function $f(x) = \left(1 - \tan(x)\right) \cdot \left(1 + 
922,MCQ,T2,teacher_3of3,B,3,B,,,,False,,,False,0,What is the value of the integral $\oint_{c} \frac{2 z^{2}-z+1} {z-1} \mathrm{d}
923,free_single,T4,none,,1,,,,,False,,,False,3,Scientists are conducting an experiment with a gas in a sealed container. The ma
924,free_single,T2,wolfram_HIGH,"n = 55 + 0.2t, 2010",2,"n=55+0.2t,2010","n = 55 + 0.2t, 2010",HIGH,,False,wolfram_HIGH,agree,False,2,"According to one mathematical model, the average life expenctancy for American m"
925,free_single,T3,teacher_2of3,276,2,276,,,,False,,,False,1,Your school creates student IDs by putting stick-on numbers from 0 to 9 onto a b
926,free_single,T4,none,,1,,,,,False,,,False,1,Let $f(t)=5-3t^{2}.$ Evaluate $f(t+1)$. $f(t+1)=$ [ANS] Note: Your answer should
927,free_single,T3,teacher_2of3,"False,True,True,True,False,False",2,"False,True,True,True,False,False",,,,False,,,False,6,"Using the properties of logarithms, decide whether each equation is true or not."
928,MCQ,T2,teacher_3of3,E,3,E,,,,False,,,False,0,Find a cosine series which represents f(x) in 0 \leq x \leq \pi if f(x) is defin
929,free_single,T3,wolfram_HIGH,"5.860, (-0.78, 3.18), A",2,"6.086,(-0.72,3.12),A","5.860, (-0.78, 3.18), A",HIGH,,False,wolfram_HIGH,review,False,3,"Some car tires can develop what is known as ""heel and toe"" wear if not rotated a"
930,MCQ,T1,teacher_3of3,E,3,E,,,E,True,search_GOLD,agree,False,0,Given the n-order determinant $D \!=\! \left| \! \begin{array} {c c c c c} {{{1}
931,free_single,T1,search_GOLD,"3, -3",3,"3,-3",,,"3, -3",True,search_GOLD,agree,False,2,"The midpoint of $AB$ is at $(3, 1)$. If $A=(3,5)$, find $B$. B is:([ANS], [ANS])"
932,free_single,T2,teacher_3of3,26,3,26,,,,False,,,False,1,Evaluate the expression for $B=3$ and $A=5$. ${-3B+7A}=$ [ANS]
933,MCQ,T2,teacher_3of3,E,3,E,,,,False,,,False,0,"For the Knapsack: {1 6 8 15 24}, what is the plain text code if the ciphertext i"
934,MCQ,T3,teacher_2of3,J,2,J,,,,False,,,False,0,We now define an algorithm: The definition of a(n) is the number of terms in the
935,MCQ,T2,teacher_3of3,H,3,H,,,,False,,,False,0,Draw in the diagonals of a regular octagon. What is the sum of all distinct angl
936,free_single,T1,search_GOLD,275/16,3,\frac{275}{16},,,275/16,True,search_GOLD,agree,False,1,Find $k$ such that the Polynomial $P(x)=4x^3+k x^2+4x-3$ is divisible by $x+4$. 
937,free_single,T2,teacher_3of3,640,3,640,,,,False,,,False,1,"If the positive numbers from 1 to 79, inclusive, are written on a piece of paper"
938,free_single,T2,search_GOLD,$49.88,2,\49.88,,,$49.88,True,search_GOLD,agree,False,1,Penelope is paying a dinner bill of ${\$43.00}$. Penelope plans to pay $16\%$ in
939,MCQ,T2,teacher_3of3,E,3,E,,,,False,,,False,0,Let S be the sum of all positive integer k such that k is relatively prime to 10
940,MCQ,T2,teacher_3of3,B,3,B,,,"[1, 2, 1, 4, 1, 2, 1, 2, 1, 3]",True,search_GOLD,review,False,0,We now define an algorithm: The definition of a(n) is: Least gap in the partitio
941,free_single,T2,teacher_3of3,"A,C,A,A,B,C",3,"A,C,A,A,B,C",,,,False,,,False,6,Is there an association between the use of computerized systems and hospital mor
942,free_single,T2,teacher_3of3,36,3,36,,,,False,,,False,1,Solve the equation 5\sqrt{n}=n-6. Solutions (separate by commas): $n=$ [ANS]
